category,region,mnari,pcfci,avg_kcalories,avg_ca(mg),avg_folate(mcg),avg_iron(mg),avg_niacin(mg),avg_riboflavin(mg),avg_thiamin(mg),avg_vita(mcg),avg_vitb12(mcg),avg_vitb6(mg),avg_zinc(mg),vcci,maize(mt),rice(mt),sorghum(mt),cassava(mt),millet(mt),commodity,price
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Maize (Yellow),5.8
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Millet,10.25
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Rice (Local),9.42
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Sorghum,12.3
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Yam,3.42
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Cowpeas,5.97
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Eggplants,3.11
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Plantains (Apem),4.55
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Plantains (Apentu),4.04
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Tomatoes (Local),7.38
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Gari,10.11
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Maize,5.71
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Rice (Imported),11.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Rice (Local),16.75
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Eggplants,8.83
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Onions,4.27
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Gari,6.24
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Maize,6.22
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Millet,563.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Millet,10.64
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Rice (Imported),388.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Rice (Imported),7.97
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Rice (Local),349.81
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Rice (Local),7.49
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Sorghum,563.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Sorghum,7.7
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Yam,563.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Yam,4.06
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Yam (Puna),563.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Yam (Puna),4.72
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Eggs,563.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,"Fish (Mackerel, Fresh)",9.55
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Meat (Chicken),240.62
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Meat (Chicken),12.55
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,"Meat (Chicken, Local)",384.77
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Cowpeas,4.27
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Cowpeas (White),410.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Soybeans,166.68
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Soybeans,8.13
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Eggplants,3.09
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Peppers (Fresh),182.62
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Peppers (Fresh),6.25
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Plantains (Apentu),30.56
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Plantains (Apentu),4.69
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Tomatoes (Local),13.81
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Tomatoes (Local),2.63
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Rice (Imported),9.28
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Rice (Local),9.29
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Sorghum,12.4
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Yam,3.45
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Cowpeas,6.25
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Soybeans,9.67
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Onions,3.79
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Peppers (Fresh),2.35
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Tomatoes (Navrongo),2.33
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Maize (Yellow),5.36
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Yam,6.86
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Meat (Chicken),9.79
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Cassava,246.68
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Gari,412.67
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Gari,6.57
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Maize,486.15
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Millet,563.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Rice (Imported),8.49
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Rice (Local),363.82
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Sorghum,563.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Sorghum,7.97
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Yam,563.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Yam (Puna),563.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Eggs,563.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,"Fish (Mackerel, Fresh)",13.38
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Meat (Chicken),308.94
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,"Meat (Chicken, Local)",563.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Cowpeas,9.36
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Soybeans,219.96
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Soybeans,12.13
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Eggplants,3.4
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Peppers (Fresh),7.93
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Plantains (Apem),24.19
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Plantains (Apentu),3.82
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Tomatoes (Local),20.37
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Tomatoes (Navrongo),3.55
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Cassava,50.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Cassava,1.74
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Gari,400.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Gari,7.5
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Maize,474.07
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Maize,5.97
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Maize (Yellow),474.07
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Maize (Yellow),6.29
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Rice (Imported),508.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Rice (Imported),9.35
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Rice (Local),9.5
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Yam,563.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Yam (Puna),563.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Yam (Puna),5.82
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Eggs,563.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,"Meat (Chicken, Local)",64.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Soybeans,154.25
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Onions,5.32
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Peppers (Fresh),2.27
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Plantains (Apentu),25.18
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Tomatoes (Local),7.28
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Tomatoes (Navrongo),20.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Tomatoes (Navrongo),2.39
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Maize,4.57
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Maize (Yellow),4.29
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Rice (Local),16.82
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Cassava,262.28
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Cassava,3.36
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Gari,7.31
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Maize,6.05
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Rice (Imported),9.96
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Rice (Local),8.19
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Sorghum,563.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Sorghum,7.43
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Yam,563.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Yam (Puna),563.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Yam (Puna),6.15
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,"Fish (Mackerel, Fresh)",10.52
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,"Meat (Chicken, Local)",563.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Cowpeas,5.13
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Cowpeas (White),368.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Soybeans,244.94
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Soybeans,14.56
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Peppers (Fresh),160.23
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Plantains (Apem),3.97
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Plantains (Apentu),4.53
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Tomatoes (Local),17.31
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Cassava,1.89
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Gari,8.4
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Millet,10.42
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Rice (Imported),9.85
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Sorghum,12.5
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Meat (Chicken),10.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Eggplants,4.87
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Onions,4.82
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Plantains (Apem),6.25
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Plantains (Apentu),5.33
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Tomatoes (Local),8.1
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Cassava,203.77
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Gari,370.06
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Maize,457.14
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Maize (Yellow),4.95
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Millet,563.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Rice (Imported),550.1
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Rice (Local),456.16
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Rice (Local),15.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Yam,563.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Yam (Puna),563.0
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Meat (Chicken),558.16
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,"Meat (Chicken, Local)",121.25
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Cowpeas,13.89
8,Volta,0.0853,0.3692,54.54,78.02,58.82,58.73,58.84,45.86,48.15,78.62,74.3,53.13,44.17,0.5922,49163,13010,0,244247,0,Soybeans,119.63
